game_id,player_id,points,assists,rebounds,game_date
G18187,P18187,16,0,3,2023-08-11
G18188,P18188,45,15,16,2023-06-17
G18189,P18189,1,5,17,2023-10-04
G18190,P18190,11,15,19,2023-03-28
G18191,P18191,37,0,15,2023-11-11
G18192,P18192,42,9,5,2023-09-23
G18193,P18193,24,8,12,2023-04-22
G18194,P18194,19,1,5,2023-12-09
G18195,P18195,40,10,18,2023-11-06
G18196,P18196,19,6,2,2023-08-16
G18197,P18197,28,8,8,2023-07-18
G18198,P18198,26,11,12,2023-09-28
G18199,P18199,33,6,14,2023-10-22
G18200,P18200,31,4,7,2023-12-19
G18201,P18201,25,14,6,2023-07-05
G18202,P18202,22,7,19,2023-10-24
G18203,P18203,0,2,20,2023-07-05
G18204,P18204,50,8,0,2023-01-17
G18205,P18205,32,5,4,2023-07-05
G18206,P18206,46,14,14,2023-08-09
G18207,P18207,6,8,7,2023-04-13
G18208,P18208,20,7,6,2023-08-27
G18209,P18209,2,12,12,2023-12-23
G18210,P18210,39,7,20,2023-03-23
G18211,P18211,22,1,9,2023-11-26
G18212,P18212,20,8,14,2023-12-02
G18213,P18213,27,8,11,2023-06-21
G18214,P18214,14,1,2,2023-11-01
G18215,P18215,25,13,20,2023-04-13
G18216,P18216,31,11,15,2023-04-21
G18217,P18217,45,8,18,2023-08-09
G18218,P18218,36,3,5,2023-09-08
G18219,P18219,0,15,14,2023-12-06
G18220,P18220,12,7,9,2023-09-01
G18221,P18221,41,6,19,2023-04-02
G18222,P18222,13,14,5,2023-09-16
G18223,P18223,10,1,1,2023-05-01
G18224,P18224,12,4,2,2023-12-19
G18225,P18225,20,12,20,2023-01-09
G18226,P18226,0,14,6,2023-05-21
G18227,P18227,45,3,2,2023-07-29
G18228,P18228,17,12,10,2023-03-13
G18229,P18229,44,0,11,2023-05-17
G18230,P18230,45,9,0,2023-09-11
G18231,P18231,48,6,5,2023-12-24
G18232,P18232,6,9,10,2023-01-21
G18233,P18233,12,13,10,2023-08-17
G18234,P18234,8,11,3,2023-10-30
G18235,P18235,30,1,0,2023-02-14
G18236,P18236,37,2,7,2023-02-01
G18237,P18237,10,10,14,2023-03-13
G18238,P18238,14,4,0,2023-08-10
G18239,P18239,7,7,18,2023-04-04
G18240,P18240,6,4,12,2023-02-26
G18241,P18241,48,9,9,2023-07-22
G18242,P18242,32,8,5,2023-08-25
G18243,P18243,47,9,13,2023-12-18
G18244,P18244,7,4,10,2023-08-17
G18245,P18245,9,15,9,2023-02-16
G18246,P18246,37,12,13,2023-06-08
G18247,P18247,40,13,14,2023-09-12
G18248,P18248,21,12,18,2023-05-23
G18249,P18249,29,9,7,2023-11-30
G18250,P18250,46,4,0,2023-06-22
G18251,P18251,34,0,18,2023-02-13
G18252,P18252,20,14,0,2023-06-20
G18253,P18253,36,13,9,2023-12-06
G18254,P18254,4,9,0,2023-04-21
G18255,P18255,41,5,19,2023-06-17
G18256,P18256,12,7,16,2023-07-14
G18257,P18257,33,15,6,2023-12-21
G18258,P18258,14,8,13,2023-01-09
G18259,P18259,24,5,0,2023-10-27
G18260,P18260,41,14,14,2023-11-22
G18261,P18261,50,1,14,2023-03-24
G18262,P18262,17,9,1,2023-06-20
G18263,P18263,35,13,20,2023-10-22
G18264,P18264,24,10,14,2023-03-01
G18265,P18265,41,13,16,2023-06-03
G18266,P18266,44,10,15,2023-02-26
G18267,P18267,39,9,5,2023-06-26
G18268,P18268,19,8,5,2023-07-19
G18269,P18269,23,15,5,2023-10-23
G18270,P18270,9,15,7,2023-06-04
G18271,P18271,32,11,4,2023-01-08
G18272,P18272,34,11,11,2023-07-03
G18273,P18273,27,7,5,2023-08-29
G18274,P18274,34,12,6,2023-10-13
G18275,P18275,3,7,18,2023-05-18
G18276,P18276,26,8,0,2023-08-04
G18277,P18277,5,2,10,2023-05-21
G18278,P18278,27,0,4,2023-09-11
G18279,P18279,20,14,8,2023-06-30
G18280,P18280,46,12,16,2023-03-18
G18281,P18281,25,1,11,2023-03-12
G18282,P18282,38,0,5,2023-11-16
G18283,P18283,40,11,4,2023-10-18
G18284,P18284,45,6,2,2023-11-10
G18285,P18285,8,2,10,2023-10-05
G18286,P18286,48,9,8,2023-07-27
G18287,P18287,36,9,20,2023-12-31
G18288,P18288,11,5,6,2023-01-05
G18289,P18289,5,11,6,2023-02-02
G18290,P18290,4,14,6,2023-07-05
G18291,P18291,46,8,4,2023-01-22
G18292,P18292,21,9,9,2023-03-16
G18293,P18293,37,15,14,2023-07-20
G18294,P18294,36,7,20,2023-06-01
G18295,P18295,27,8,9,2023-07-24
G18296,P18296,14,8,16,2023-10-04
G18297,P18297,21,3,12,2023-01-27
G18298,P18298,17,13,19,2023-03-10
G18299,P18299,21,11,6,2023-10-08
G18300,P18300,22,6,4,2023-01-02
G18301,P18301,29,8,15,2023-04-30
G18302,P18302,17,13,15,2023-04-19
G18303,P18303,12,1,1,2023-09-01
G18304,P18304,0,11,0,2023-11-21
G18305,P18305,42,5,1,2023-03-07
G18306,P18306,15,5,4,2023-07-19
G18307,P18307,28,2,3,2023-08-23
G18308,P18308,43,5,17,2023-07-28
G18309,P18309,33,8,10,2023-03-09
G18310,P18310,9,14,7,2023-01-11
G18311,P18311,29,10,3,2023-11-26
G18312,P18312,48,9,8,2023-10-24
G18313,P18313,12,14,12,2023-06-09
G18314,P18314,22,8,8,2023-03-26
G18315,P18315,13,13,12,2023-09-17
G18316,P18316,28,14,17,2023-02-04
G18317,P18317,48,14,5,2023-11-11
G18318,P18318,12,5,9,2023-06-03
G18319,P18319,28,13,5,2023-04-08
G18320,P18320,35,4,16,2023-10-06
G18321,P18321,29,5,17,2023-09-12
G18322,P18322,17,5,12,2023-12-22
G18323,P18323,28,1,10,2023-11-26
G18324,P18324,9,2,8,2023-04-10
G18325,P18325,35,13,7,2023-06-20
G18326,P18326,25,9,19,2023-03-05
G18327,P18327,16,9,18,2024-01-01
G18328,P18328,8,8,9,2023-08-13
G18329,P18329,41,5,4,2023-01-19
G18330,P18330,35,2,9,2023-11-07
G18331,P18331,26,15,3,2023-03-25
G18332,P18332,48,9,1,2023-08-24
G18333,P18333,9,3,15,2023-07-02
G18334,P18334,22,14,3,2023-09-22
G18335,P18335,23,6,3,2023-10-21
G18336,P18336,49,1,14,2023-04-17
G18337,P18337,28,15,20,2023-10-14
G18338,P18338,36,6,6,2023-03-24
G18339,P18339,6,15,19,2023-09-25
G18340,P18340,43,0,0,2023-02-26
G18341,P18341,40,0,7,2023-08-17
G18342,P18342,2,1,3,2023-11-21
G18343,P18343,2,12,1,2023-04-28
G18344,P18344,5,13,9,2023-06-19
G18345,P18345,14,8,9,2023-10-30
G18346,P18346,8,6,15,2023-08-28
G18347,P18347,41,6,4,2023-03-26
G18348,P18348,23,8,9,2023-04-04
G18349,P18349,40,5,5,2023-02-05
G18350,P18350,37,2,5,2023-12-20
G18351,P18351,23,7,0,2023-11-17
G18352,P18352,20,12,13,2023-08-28
G18353,P18353,17,13,5,2023-03-31
G18354,P18354,23,11,8,2023-12-31
G18355,P18355,32,1,11,2023-12-20
G18356,P18356,36,3,4,2023-11-24
G18357,P18357,9,9,16,2023-12-08
G18358,P18358,18,13,11,2023-10-30
G18359,P18359,0,7,10,2023-12-11
G18360,P18360,22,10,15,2023-04-28
G18361,P18361,14,10,1,2023-04-26
G18362,P18362,33,8,4,2023-11-15
G18363,P18363,43,15,7,2023-06-03
G18364,P18364,33,9,10,2023-05-01
G18365,P18365,41,0,14,2023-07-29
G18366,P18366,19,7,2,2023-06-23
G18367,P18367,13,7,18,2023-08-27
G18368,P18368,43,6,12,2023-03-11
G18369,P18369,28,6,16,2023-06-26
G18370,P18370,5,11,10,2023-02-04
G18371,P18371,37,1,0,2023-03-03
G18372,P18372,46,10,1,2023-10-02
G18373,P18373,20,14,17,2023-02-25
G18374,P18374,26,6,11,2023-06-06
G18375,P18375,21,5,0,2023-07-23
G18376,P18376,42,4,15,2023-07-20
G18377,P18377,19,6,10,2023-06-13
G18378,P18378,0,3,6,2023-09-13
G18379,P18379,41,7,14,2023-12-17
G18380,P18380,32,4,20,2023-02-03
G18381,P18381,33,3,18,2023-01-19
G18382,P18382,30,11,4,2023-11-07
G18383,P18383,46,15,15,2023-06-03
G18384,P18384,46,15,3,2023-03-06
G18385,P18385,42,6,14,2023-09-30
G18386,P18386,49,14,7,2023-02-07
G18387,P18387,4,3,4,2023-01-31
G18388,P18388,29,6,8,2023-02-21
G18389,P18389,40,1,12,2023-07-25
G18390,P18390,45,4,0,2023-10-25
G18391,P18391,2,3,9,2023-04-06
G18392,P18392,47,4,5,2023-09-14
G18393,P18393,27,9,5,2023-10-26
G18394,P18394,4,13,7,2023-04-01
G18395,P18395,20,2,20,2023-12-31
G18396,P18396,33,7,15,2023-03-21
G18397,P18397,14,15,11,2023-10-14
G18398,P18398,23,9,14,2023-04-01
G18399,P18399,41,3,7,2023-10-03
G18400,P18400,39,15,8,2023-06-26
G18401,P18401,0,2,20,2023-09-15
G18402,P18402,1,1,4,2023-09-03
G18403,P18403,2,13,20,2023-06-13
G18404,P18404,34,5,16,2023-12-16
G18405,P18405,27,4,17,2023-10-27
G18406,P18406,27,5,18,2023-12-21
G18407,P18407,32,7,14,2023-10-05
G18408,P18408,28,2,18,2023-03-02
G18409,P18409,17,6,8,2023-02-23
G18410,P18410,12,14,16,2023-07-23
G18411,P18411,19,5,12,2023-11-08
G18412,P18412,37,0,8,2023-06-26
G18413,P18413,7,6,18,2023-09-05
G18414,P18414,16,14,1,2023-07-19
G18415,P18415,24,8,12,2023-05-15
G18416,P18416,21,14,3,2023-11-03
G18417,P18417,27,13,13,2023-02-25
G18418,P18418,34,15,16,2023-03-07
G18419,P18419,44,7,1,2023-02-25
G18420,P18420,28,6,0,2023-11-22
G18421,P18421,36,14,19,2023-09-16
G18422,P18422,13,7,20,2023-11-24
G18423,P18423,28,5,1,2023-07-19
G18424,P18424,45,14,19,2023-06-12
G18425,P18425,43,2,14,2023-12-08
G18426,P18426,3,1,3,2023-12-15
G18427,P18427,10,15,14,2024-01-01
G18428,P18428,46,5,12,2023-08-12
G18429,P18429,29,0,10,2023-09-09
G18430,P18430,9,5,12,2023-09-22
G18431,P18431,17,14,11,2023-04-10
G18432,P18432,44,4,15,2023-08-19
G18433,P18433,48,6,9,2023-01-09
G18434,P18434,12,14,4,2023-12-29
G18435,P18435,20,2,13,2023-10-03
G18436,P18436,21,2,2,2023-09-26
G18437,P18437,10,4,16,2023-01-24
G18438,P18438,2,11,9,2023-04-25
G18439,P18439,20,6,4,2023-04-25
G18440,P18440,44,11,4,2023-07-16
G18441,P18441,40,1,16,2023-09-12
G18442,P18442,4,13,10,2023-05-28
G18443,P18443,16,11,20,2023-07-25
G18444,P18444,35,4,4,2023-04-08
G18445,P18445,37,2,9,2023-12-02
G18446,P18446,2,0,15,2023-09-14
G18447,P18447,40,14,4,2023-08-06
G18448,P18448,41,3,9,2023-04-24
G18449,P18449,3,0,9,2023-03-12
G18450,P18450,29,14,10,2023-05-18
G18451,P18451,45,1,19,2023-03-13
G18452,P18452,39,14,13,2023-07-12
G18453,P18453,18,10,15,2023-07-12
G18454,P18454,35,6,1,2023-02-10
G18455,P18455,13,5,19,2023-05-25
G18456,P18456,50,3,1,2023-04-20
G18457,P18457,21,4,15,2023-02-28
G18458,P18458,36,4,17,2023-08-12
G18459,P18459,2,8,5,2023-09-23
G18460,P18460,19,3,20,2023-02-02
G18461,P18461,23,13,20,2023-04-11
G18462,P18462,47,11,7,2023-04-22
G18463,P18463,33,3,10,2023-08-25
G18464,P18464,49,1,5,2023-11-19
G18465,P18465,48,14,13,2023-02-03
G18466,P18466,5,0,3,2023-06-04
G18467,P18467,33,8,13,2023-07-14
G18468,P18468,40,4,14,2023-02-17
G18469,P18469,35,6,7,2023-06-07
G18470,P18470,44,11,3,2023-07-09
G18471,P18471,21,15,6,2023-07-09
G18472,P18472,29,4,11,2023-07-21
G18473,P18473,22,0,11,2023-01-17
G18474,P18474,40,11,18,2023-05-05
G18475,P18475,43,9,3,2023-07-12
G18476,P18476,48,6,10,2023-04-23
G18477,P18477,11,1,13,2023-12-18
G18478,P18478,13,3,7,2023-03-28
G18479,P18479,4,15,5,2023-04-06
G18480,P18480,11,7,17,2023-09-25
G18481,P18481,35,1,7,2023-04-03
G18482,P18482,21,8,4,2023-03-15
G18483,P18483,10,10,20,2023-03-20
G18484,P18484,41,0,10,2023-02-13
G18485,P18485,43,7,5,2023-11-05
G18486,P18486,20,9,10,2023-03-11
G18487,P18487,32,8,19,2023-01-08
G18488,P18488,12,7,18,2023-09-02
G18489,P18489,50,4,15,2023-09-20
G18490,P18490,14,0,15,2023-02-16
G18491,P18491,1,9,0,2023-10-01
G18492,P18492,45,5,19,2023-12-03
G18493,P18493,50,1,12,2023-08-29
G18494,P18494,4,12,1,2023-09-27
G18495,P18495,15,7,12,2023-11-18
G18496,P18496,20,2,9,2023-02-25
G18497,P18497,48,1,12,2023-11-21
G18498,P18498,15,5,19,2023-06-29
G18499,P18499,1,8,17,2023-02-04
G18500,P18500,44,5,10,2023-10-03
G18501,P18501,12,14,3,2023-01-09
G18502,P18502,34,6,5,2023-11-07
G18503,P18503,32,13,3,2023-08-20
G18504,P18504,18,5,17,2023-10-25
G18505,P18505,33,10,5,2023-05-31
G18506,P18506,27,6,3,2023-12-06
G18507,P18507,27,10,7,2023-12-24
G18508,P18508,38,13,6,2023-03-19
G18509,P18509,9,12,12,2023-07-15
G18510,P18510,27,6,20,2023-07-14
G18511,P18511,26,6,7,2023-12-25
G18512,P18512,49,6,1,2023-09-05
G18513,P18513,25,2,3,2023-06-12
G18514,P18514,38,10,19,2023-09-16
G18515,P18515,5,7,18,2023-07-29
G18516,P18516,5,9,20,2023-05-02
G18517,P18517,4,3,11,2023-10-12
G18518,P18518,13,6,4,2023-03-29
G18519,P18519,21,9,18,2023-12-02
G18520,P18520,27,1,1,2023-04-02
G18521,P18521,43,7,5,2023-09-10
G18522,P18522,12,2,6,2023-12-29
G18523,P18523,17,8,15,2023-08-02
G18524,P18524,19,14,9,2023-11-22
G18525,P18525,32,14,4,2023-04-10
G18526,P18526,35,9,16,2023-09-07
G18527,P18527,11,10,1,2023-03-26
G18528,P18528,36,6,14,2023-05-14
G18529,P18529,34,5,16,2023-11-03
G18530,P18530,40,15,13,2023-09-12
G18531,P18531,3,9,3,2023-07-09
G18532,P18532,2,4,17,2023-07-04
G18533,P18533,49,1,8,2023-03-07
G18534,P18534,4,13,3,2023-08-31
G18535,P18535,17,1,0,2023-01-22
G18536,P18536,13,5,11,2023-03-08
G18537,P18537,16,12,17,2023-08-16
G18538,P18538,21,12,18,2023-06-15
G18539,P18539,15,12,10,2023-02-01
G18540,P18540,37,13,18,2023-10-14
G18541,P18541,8,10,0,2023-04-29
G18542,P18542,18,12,20,2023-08-29
G18543,P18543,47,14,4,2023-03-22
G18544,P18544,7,6,15,2023-02-05
G18545,P18545,13,10,15,2023-04-08
G18546,P18546,31,9,7,2023-08-14
G18547,P18547,2,1,4,2023-05-25
G18548,P18548,46,2,12,2023-11-08
G18549,P18549,3,4,19,2023-05-11
G18550,P18550,34,10,8,2023-01-04
G18551,P18551,40,11,13,2023-12-05
G18552,P18552,3,12,9,2023-04-27
G18553,P18553,5,13,18,2023-12-06
G18554,P18554,11,4,14,2023-02-04
G18555,P18555,31,11,15,2023-06-27
G18556,P18556,14,1,5,2023-05-01
G18557,P18557,34,0,13,2023-09-06
G18558,P18558,9,6,7,2023-07-11
G18559,P18559,18,2,20,2023-01-29
G18560,P18560,24,3,9,2023-02-18
G18561,P18561,44,9,8,2023-07-29
G18562,P18562,33,13,18,2023-11-11
G18563,P18563,29,6,12,2023-09-17
G18564,P18564,47,4,1,2023-12-05
G18565,P18565,19,0,8,2023-09-07
G18566,P18566,21,6,5,2023-03-11
G18567,P18567,8,14,6,2023-06-23
G18568,P18568,20,5,11,2023-10-06
G18569,P18569,10,3,3,2023-05-18
G18570,P18570,28,0,3,2023-12-31
G18571,P18571,14,11,1,2023-11-19
G18572,P18572,19,8,11,2023-05-06
G18573,P18573,17,9,18,2023-03-16
G18574,P18574,5,10,12,2023-12-15
G18575,P18575,32,2,12,2023-04-11
G18576,P18576,27,13,2,2023-09-19
G18577,P18577,14,15,20,2023-12-15
G18578,P18578,39,11,16,2023-12-29
G18579,P18579,35,2,5,2023-10-13
G18580,P18580,44,2,12,2023-12-06
G18581,P18581,7,1,1,2023-10-07
G18582,P18582,17,10,16,2023-08-03
G18583,P18583,45,10,8,2023-03-17
G18584,P18584,20,12,10,2023-05-06
G18585,P18585,31,12,6,2023-12-04
G18586,P18586,39,8,5,2023-06-05
G18587,P18587,43,2,2,2023-08-15
G18588,P18588,8,14,2,2023-06-04
G18589,P18589,41,11,12,2023-02-19
G18590,P18590,15,12,13,2023-12-28
G18591,P18591,10,2,7,2023-01-10
G18592,P18592,25,7,7,2023-10-04
G18593,P18593,24,4,11,2023-07-21
G18594,P18594,30,12,18,2023-07-16
G18595,P18595,38,15,7,2023-12-29
G18596,P18596,0,7,0,2023-06-21
G18597,P18597,5,6,11,2023-04-24
G18598,P18598,23,3,7,2023-01-21
G18599,P18599,5,4,7,2023-07-21
G18600,P18600,16,8,7,2023-09-26
G18601,P18601,37,4,1,2023-03-15
G18602,P18602,33,2,6,2023-06-02
G18603,P18603,28,12,8,2023-02-18
G18604,P18604,28,10,8,2023-06-22
G18605,P18605,1,1,15,2023-09-24
G18606,P18606,32,5,6,2023-03-15
G18607,P18607,46,15,10,2023-07-15
G18608,P18608,23,10,3,2023-10-05
G18609,P18609,18,7,11,2023-11-23
G18610,P18610,2,1,18,2023-06-21
G18611,P18611,3,1,17,2023-07-02
G18612,P18612,12,15,1,2023-10-01
G18613,P18613,0,6,20,2023-02-14
G18614,P18614,27,8,19,2023-01-12
G18615,P18615,4,15,19,2023-08-10
G18616,P18616,16,6,8,2023-09-19
G18617,P18617,24,9,4,2023-03-24
G18618,P18618,43,1,19,2023-10-03
G18619,P18619,50,13,3,2023-10-06
G18620,P18620,38,5,7,2023-03-16
G18621,P18621,2,1,11,2023-10-31
G18622,P18622,29,5,16,2023-01-05
G18623,P18623,50,13,17,2023-12-14
G18624,P18624,37,10,3,2023-07-14
G18625,P18625,10,8,8,2023-10-21
G18626,P18626,18,7,5,2023-12-16
G18627,P18627,44,1,5,2023-05-22
G18628,P18628,2,7,17,2023-08-08
G18629,P18629,29,6,6,2023-06-15
G18630,P18630,32,15,1,2023-07-13
G18631,P18631,29,12,20,2023-04-13
G18632,P18632,3,6,17,2023-10-17
G18633,P18633,4,12,4,2023-08-14
G18634,P18634,1,15,13,2023-09-19
G18635,P18635,28,4,17,2023-09-18
G18636,P18636,3,12,12,2023-04-03
G18637,P18637,11,2,4,2023-10-02
G18638,P18638,24,7,0,2023-08-03
G18639,P18639,2,2,9,2023-12-25
G18640,P18640,27,14,3,2023-03-18
G18641,P18641,29,12,16,2023-06-06
G18642,P18642,10,14,16,2023-04-10
G18643,P18643,25,4,20,2023-12-13
G18644,P18644,39,11,16,2023-03-15
G18645,P18645,4,10,0,2023-02-24
G18646,P18646,40,2,5,2023-11-20
G18647,P18647,41,2,5,2023-07-02
G18648,P18648,19,13,12,2023-04-27
G18649,P18649,7,9,4,2023-08-16
G18650,P18650,21,13,16,2023-12-09
G18651,P18651,33,15,3,2023-10-29
G18652,P18652,26,15,0,2023-09-04
G18653,P18653,17,10,17,2023-06-21
G18654,P18654,29,9,2,2023-05-25
G18655,P18655,8,2,10,2023-02-19
G18656,P18656,22,14,19,2023-09-18
G18657,P18657,7,15,9,2023-02-24
G18658,P18658,36,13,5,2023-06-12
G18659,P18659,21,13,14,2023-03-13
G18660,P18660,24,13,0,2023-05-04
G18661,P18661,18,3,2,2023-07-16
G18662,P18662,20,5,15,2023-07-16
G18663,P18663,34,12,4,2023-05-17
G18664,P18664,26,12,18,2023-05-01
G18665,P18665,2,15,20,2023-07-17
G18666,P18666,6,2,0,2023-11-10
G18667,P18667,21,12,7,2023-03-30
G18668,P18668,41,2,4,2023-01-08
G18669,P18669,19,1,9,2023-08-01
G18670,P18670,46,2,12,2023-11-26
G18671,P18671,25,15,6,2023-06-07
G18672,P18672,38,6,16,2023-10-19
G18673,P18673,38,6,2,2023-02-21
G18674,P18674,22,2,20,2023-04-05
G18675,P18675,45,5,5,2023-03-16
G18676,P18676,46,14,10,2023-01-31
G18677,P18677,2,1,15,2023-01-16
G18678,P18678,19,1,15,2023-03-05
G18679,P18679,27,14,4,2023-08-05
G18680,P18680,38,5,19,2023-02-14
G18681,P18681,30,11,13,2023-09-23
G18682,P18682,16,9,7,2023-09-18
G18683,P18683,3,5,12,2023-01-23
G18684,P18684,42,1,14,2023-10-17
G18685,P18685,47,3,10,2023-12-16
G18686,P18686,21,15,15,2023-04-17
G18687,P18687,39,11,18,2023-07-24
G18688,P18688,50,5,15,2023-12-07
G18689,P18689,43,0,10,2023-12-20
G18690,P18690,48,11,3,2023-03-14
G18691,P18691,18,8,3,2023-01-24
G18692,P18692,23,0,1,2023-11-02
G18693,P18693,0,1,9,2023-02-21
G18694,P18694,36,0,15,2023-10-05
G18695,P18695,26,1,4,2023-01-05
G18696,P18696,37,14,20,2023-09-08
G18697,P18697,24,11,1,2023-06-17
G18698,P18698,19,15,1,2023-12-03
G18699,P18699,40,4,14,2023-09-22
G18700,P18700,16,15,4,2023-01-26
G18701,P18701,4,5,5,2023-12-23
G18702,P18702,18,7,19,2023-11-10
G18703,P18703,27,12,8,2023-04-20
G18704,P18704,10,9,15,2023-04-11
G18705,P18705,2,3,19,2023-10-03
G18706,P18706,47,11,0,2023-02-04
G18707,P18707,29,2,5,2023-08-16
G18708,P18708,1,10,14,2023-08-21
G18709,P18709,40,0,8,2023-07-16
G18710,P18710,33,3,11,2023-02-15
G18711,P18711,16,2,4,2023-08-09
G18712,P18712,35,1,12,2023-05-13
G18713,P18713,6,1,11,2023-02-28
G18714,P18714,34,8,9,2023-09-11
G18715,P18715,19,5,5,2023-10-14
G18716,P18716,43,0,7,2023-01-30
G18717,P18717,29,11,2,2023-04-17
G18718,P18718,32,11,11,2023-10-17
G18719,P18719,50,2,17,2023-04-05
G18720,P18720,16,5,18,2023-09-10
G18721,P18721,46,13,1,2023-10-08
G18722,P18722,13,10,4,2023-06-13
G18723,P18723,39,15,13,2023-09-17
G18724,P18724,45,6,11,2023-12-01
G18725,P18725,21,13,11,2023-09-15
G18726,P18726,33,12,19,2023-02-22
G18727,P18727,46,11,7,2023-05-16
G18728,P18728,12,2,20,2023-11-16
G18729,P18729,21,5,3,2023-02-28
G18730,P18730,38,10,9,2023-03-25
G18731,P18731,5,8,17,2023-04-03
G18732,P18732,42,7,14,2023-02-11
G18733,P18733,16,8,2,2023-05-13
G18734,P18734,47,7,10,2023-01-17
G18735,P18735,3,4,16,2023-12-04
G18736,P18736,15,6,15,2023-12-08
G18737,P18737,33,4,7,2023-05-06
G18738,P18738,41,3,11,2023-08-03
G18739,P18739,14,6,18,2023-09-12
G18740,P18740,45,8,7,2023-10-26
G18741,P18741,11,2,12,2023-05-22
G18742,P18742,15,2,19,2023-09-07
G18743,P18743,8,7,6,2023-08-05
G18744,P18744,5,10,18,2023-12-31
G18745,P18745,26,4,13,2023-01-13
G18746,P18746,10,11,18,2023-07-04
G18747,P18747,40,14,17,2023-10-18
G18748,P18748,38,3,12,2023-06-20
G18749,P18749,16,0,18,2023-08-20
G18750,P18750,1,15,6,2023-01-06
G18751,P18751,12,5,13,2023-02-25
G18752,P18752,38,1,12,2023-11-30
G18753,P18753,28,9,20,2023-09-18
G18754,P18754,6,4,7,2023-09-28
G18755,P18755,6,9,14,2023-07-05
G18756,P18756,20,1,20,2023-10-21
G18757,P18757,50,8,10,2023-03-27
G18758,P18758,1,0,11,2023-10-25
G18759,P18759,16,2,1,2023-02-06
G18760,P18760,6,4,0,2023-09-20
G18761,P18761,26,10,2,2023-05-31
G18762,P18762,34,7,2,2023-03-14
G18763,P18763,10,6,14,2023-11-15
G18764,P18764,38,8,0,2023-02-01
G18765,P18765,48,9,4,2023-08-28
G18766,P18766,43,7,2,2023-06-16
G18767,P18767,34,15,0,2023-09-23
G18768,P18768,19,10,9,2023-01-25
G18769,P18769,36,9,13,2023-05-10
G18770,P18770,38,8,12,2023-05-21
G18771,P18771,29,4,10,2023-12-29
G18772,P18772,12,4,16,2023-11-11
G18773,P18773,43,15,12,2023-07-17
G18774,P18774,14,5,1,2023-06-08
G18775,P18775,17,3,1,2023-10-11
G18776,P18776,37,9,20,2023-11-06
G18777,P18777,40,10,0,2023-03-15
G18778,P18778,19,10,3,2023-07-03
G18779,P18779,0,15,9,2023-09-02
G18780,P18780,0,5,5,2023-03-20
G18781,P18781,19,2,14,2023-08-29
G18782,P18782,40,4,12,2023-01-04
G18783,P18783,19,8,12,2023-03-15
G18784,P18784,42,3,8,2023-06-24
G18785,P18785,39,10,14,2023-04-27
G18786,P18786,6,0,17,2023-08-27
G18787,P18787,9,0,9,2023-02-21
G18788,P18788,0,8,15,2023-12-18
G18789,P18789,13,2,20,2023-10-22
G18790,P18790,49,9,8,2023-08-29
G18791,P18791,9,15,17,2023-10-20
G18792,P18792,5,13,13,2023-11-13
G18793,P18793,46,7,10,2023-03-28
G18794,P18794,50,11,19,2023-09-28
G18795,P18795,46,11,18,2023-01-30
G18796,P18796,40,14,7,2023-02-22
G18797,P18797,27,15,5,2023-02-02
G18798,P18798,10,8,14,2023-10-20
G18799,P18799,23,13,0,2023-10-12
G18800,P18800,30,10,19,2023-01-08
G18801,P18801,13,7,16,2023-12-04
G18802,P18802,47,1,18,2023-05-20
G18803,P18803,4,6,2,2023-08-04
G18804,P18804,43,10,14,2023-04-13
G18805,P18805,6,10,17,2023-05-15
G18806,P18806,42,8,8,2023-02-13
G18807,P18807,21,9,2,2023-04-20
G18808,P18808,46,15,17,2023-12-11
G18809,P18809,3,4,0,2023-11-26
G18810,P18810,5,12,20,2023-06-12
G18811,P18811,18,7,2,2023-11-30
G18812,P18812,0,3,14,2023-03-27
G18813,P18813,31,2,2,2023-03-15
G18814,P18814,31,13,10,2023-01-04
G18815,P18815,24,7,20,2023-07-26
G18816,P18816,7,4,18,2023-07-18
G18817,P18817,38,10,11,2023-11-08
G18818,P18818,14,4,6,2023-08-29
G18819,P18819,21,10,2,2023-08-04
G18820,P18820,22,2,12,2023-10-17
G18821,P18821,35,7,14,2023-03-29
G18822,P18822,6,11,18,2023-11-29
G18823,P18823,38,11,11,2023-12-11
G18824,P18824,0,8,8,2023-01-03
G18825,P18825,17,12,11,2023-11-08
G18826,P18826,16,2,18,2023-07-03
G18827,P18827,21,13,9,2023-05-09
G18828,P18828,33,4,5,2023-11-18
G18829,P18829,46,3,1,2023-07-29
G18830,P18830,22,12,20,2023-09-04
G18831,P18831,43,7,14,2023-01-24
G18832,P18832,33,1,5,2023-07-23
G18833,P18833,48,2,2,2023-10-22
G18834,P18834,11,8,1,2023-10-21
G18835,P18835,2,9,10,2023-01-27
G18836,P18836,33,2,12,2023-11-16
G18837,P18837,22,7,10,2023-03-23
G18838,P18838,5,12,5,2023-12-20
G18839,P18839,28,12,5,2023-08-08
G18840,P18840,17,4,5,2023-11-03
G18841,P18841,10,6,19,2023-09-29
G18842,P18842,50,7,12,2023-01-08
G18843,P18843,42,5,3,2023-11-18
G18844,P18844,40,6,17,2023-08-20
G18845,P18845,19,15,1,2023-06-05
G18846,P18846,33,13,7,2023-12-23
G18847,P18847,43,0,17,2023-07-20
G18848,P18848,38,13,0,2023-12-19
G18849,P18849,47,6,12,2023-04-01
G18850,P18850,36,7,11,2023-09-13
G18851,P18851,25,15,20,2023-12-01
