des,close_approach_date,dist_km,relative_velocity_km_s,is_potentially_hazardous
NEO4484,2025-05-24,91689,9.9,False
NEO4485,2025-05-30,247513,11.9,True
NEO4486,2025-08-04,142286,10.1,False
NEO4487,2025-09-01,235006,3.9,True
NEO4488,2025-03-09,38471,5.1,False
NEO4489,2025-08-05,53827,3.8,True
NEO4490,2025-07-04,210138,3.0,False
NEO4491,2025-02-21,110279,11.5,False
NEO4492,2025-05-18,101505,12.9,True
NEO4493,2025-03-29,39024,11.5,False
NEO4494,2025-12-29,105172,8.9,True
NEO4495,2025-09-11,49380,5.9,False
NEO4496,2025-07-14,105965,8.0,True
NEO4497,2025-07-28,165632,9.2,False
NEO4498,2025-09-11,137881,7.9,True
NEO4499,2025-10-24,277596,3.8,True
NEO4500,2025-01-14,129946,7.8,True
NEO4501,2025-01-13,73887,9.7,True
NEO4502,2025-02-03,203808,12.1,True
NEO4503,2025-02-12,91097,7.8,False
NEO4504,2025-12-05,282827,10.5,False
NEO4505,2025-03-26,81248,3.7,True
NEO4506,2025-09-14,285991,12.8,False
NEO4507,2025-10-27,37788,4.5,False
NEO4508,2025-02-23,181855,7.2,False
NEO4509,2025-05-01,89301,11.7,False
NEO4510,2025-06-16,72391,4.4,True
NEO4511,2025-06-12,88806,6.3,False
NEO4512,2025-05-23,68341,8.7,False
NEO4513,2025-03-04,234318,9.2,False
NEO4514,2025-09-14,122649,13.9,False
NEO4515,2025-10-27,46584,3.1,False
NEO4516,2025-12-05,295900,10.6,True
NEO4517,2025-09-03,67537,9.5,True
NEO4518,2025-05-12,223247,8.1,True
NEO4519,2025-07-16,64612,6.5,True
NEO4520,2025-04-03,182481,13.7,False
NEO4521,2025-01-19,285834,11.5,True
NEO4522,2025-01-26,93100,7.0,True
NEO4523,2025-04-21,265797,6.4,False
NEO4524,2025-04-22,43694,4.9,True
NEO4525,2025-03-27,240142,8.7,False
NEO4526,2025-03-24,135289,4.8,True
NEO4527,2025-02-17,245917,11.7,False
NEO4528,2025-01-19,195031,3.1,True
NEO4529,2025-03-04,172222,12.8,True
NEO4530,2025-12-29,120597,9.3,True
NEO4531,2025-09-03,217284,7.5,False
NEO4532,2025-01-08,153196,13.6,False
NEO4533,2025-01-14,231791,13.2,True
NEO4534,2025-12-13,276433,8.8,False
NEO4535,2025-06-29,77597,12.3,True
NEO4536,2025-03-30,133181,14.3,True
NEO4537,2025-03-11,124620,7.0,False
NEO4538,2025-11-14,248976,4.9,False
NEO4539,2025-11-30,217392,8.8,True
NEO4540,2025-10-22,46086,6.8,True
NEO4541,2025-04-01,75771,12.2,False
NEO4542,2025-04-05,103568,9.2,False
NEO4543,2025-01-11,188420,6.6,False
NEO4544,2025-11-06,261343,4.9,True
NEO4545,2025-11-30,42692,12.5,True
NEO4546,2025-07-08,276624,5.8,True
NEO4547,2025-11-11,95635,13.5,True
NEO4548,2025-02-27,279192,8.4,True
NEO4549,2025-11-25,256568,10.6,True
NEO4550,2025-06-03,177402,14.6,True
NEO4551,2025-02-05,288615,6.8,False
NEO4552,2025-03-09,135527,4.2,True
NEO4553,2025-12-30,87672,4.1,False
NEO4554,2025-07-01,165962,8.9,True
NEO4555,2025-01-28,189319,8.8,False
NEO4556,2025-09-24,97869,11.0,True
NEO4557,2025-11-17,269780,8.6,True
NEO4558,2025-02-10,284372,3.8,True
NEO4559,2025-04-10,61551,14.0,False
NEO4560,2025-10-29,181242,3.0,False
NEO4561,2025-08-16,284725,4.9,False
NEO4562,2025-02-04,274260,11.9,True
NEO4563,2025-10-19,223163,14.8,False
NEO4564,2025-09-23,108128,5.9,True
NEO4565,2025-08-31,258152,5.1,False
NEO4566,2025-07-19,123617,3.8,True
NEO4567,2025-08-19,156362,8.2,False
NEO4568,2025-10-31,53563,5.0,False
NEO4569,2025-05-25,237468,11.7,True
NEO4570,2025-08-20,198354,9.2,True
NEO4571,2025-04-14,253303,4.8,True
NEO4572,2025-01-23,157972,11.2,False
NEO4573,2025-11-18,183713,11.2,True
NEO4574,2025-04-05,74525,9.9,False
NEO4575,2025-03-08,182573,3.2,True
NEO4576,2025-05-01,188508,10.7,True
NEO4577,2025-12-05,99748,5.9,True
NEO4578,2025-08-15,205861,5.1,True
NEO4579,2025-01-22,168869,3.8,True
NEO4580,2025-01-05,265884,11.1,True
NEO4581,2025-10-02,211095,5.0,False
NEO4582,2025-12-18,211934,5.3,False
NEO4583,2025-07-25,227889,7.7,False
NEO4584,2025-08-14,276235,14.4,True
NEO4585,2025-09-17,73081,5.7,False
NEO4586,2025-07-25,291886,8.7,False
NEO4587,2025-11-09,94013,8.5,True
NEO4588,2025-07-28,299106,3.5,False
NEO4589,2025-07-07,127116,11.1,False
NEO4590,2025-03-08,39221,11.5,False
NEO4591,2025-11-01,284549,8.4,True
NEO4592,2025-05-12,42533,13.5,True
NEO4593,2025-08-07,248126,13.3,False
NEO4594,2025-05-24,293030,9.5,False
NEO4595,2025-05-05,218419,7.2,True
NEO4596,2025-09-06,176018,6.2,False
NEO4597,2025-12-12,109956,11.5,True
NEO4598,2025-10-28,256937,4.6,False
NEO4599,2025-03-12,283870,3.6,True
NEO4600,2025-07-26,68121,11.7,True
NEO4601,2025-02-23,276094,5.9,False
NEO4602,2025-07-10,125887,4.0,False
NEO4603,2025-01-23,265037,5.0,True
NEO4604,2025-09-18,39712,13.5,True
NEO4605,2025-04-13,188114,8.0,False
NEO4606,2025-01-19,243083,3.7,False
NEO4607,2025-12-26,141220,5.4,True
NEO4608,2025-05-25,291892,14.1,True
NEO4609,2025-10-14,155335,12.0,False
NEO4610,2025-05-09,246533,3.1,True
NEO4611,2025-11-12,128049,10.5,True
NEO4612,2025-01-24,169471,12.8,False
NEO4613,2025-07-05,277177,10.8,True
NEO4614,2025-01-06,217352,5.9,True
NEO4615,2025-07-25,182447,14.1,True
NEO4616,2025-04-12,142032,5.4,False
NEO4617,2025-08-30,219209,12.7,True
NEO4618,2025-01-26,249601,14.1,False
NEO4619,2025-05-25,207906,5.7,True
NEO4620,2025-01-03,227082,8.2,False
NEO4621,2025-06-10,298033,7.5,False
NEO4622,2025-07-26,125560,7.0,False
NEO4623,2025-09-05,168364,8.5,True
NEO4624,2025-08-15,47858,4.8,False
NEO4625,2025-02-03,280361,7.2,True
NEO4626,2025-11-08,281907,5.7,True
NEO4627,2025-05-31,278066,8.9,True
NEO4628,2025-11-09,271862,12.3,False
NEO4629,2025-02-03,271743,13.4,False
NEO4630,2025-10-02,297942,9.5,True
NEO4631,2025-03-15,133797,4.1,True
NEO4632,2025-11-15,265319,10.6,False
NEO4633,2025-07-18,30237,10.2,False
NEO4634,2025-09-17,146726,10.4,True
NEO4635,2025-08-26,263534,14.2,False
NEO4636,2025-02-11,293091,10.0,True
NEO4637,2025-10-25,295468,11.9,True
NEO4638,2025-07-07,56223,5.4,False
NEO4639,2025-07-01,143638,13.1,False
NEO4640,2025-12-07,229221,11.7,True
NEO4641,2025-10-14,166148,8.7,False
NEO4642,2025-08-14,230289,4.4,False
NEO4643,2025-11-15,135511,11.7,False
NEO4644,2025-06-24,227724,6.9,True
NEO4645,2025-11-02,31966,7.2,True
NEO4646,2025-05-09,158850,13.7,False
NEO4647,2025-11-22,143542,13.4,True
NEO4648,2025-11-19,89751,8.7,False
NEO4649,2025-05-17,46571,11.3,True
NEO4650,2025-05-31,179252,6.3,False
NEO4651,2025-01-06,80288,5.7,False
NEO4652,2025-12-02,103113,14.8,True
NEO4653,2025-12-31,60541,11.8,True
NEO4654,2025-06-17,223018,10.3,True
NEO4655,2025-08-19,184642,5.4,False
NEO4656,2025-06-20,80704,4.8,False
NEO4657,2025-12-12,186269,7.1,True
NEO4658,2025-12-26,130550,12.8,False
NEO4659,2025-11-01,98419,13.3,True
NEO4660,2025-12-21,53447,10.0,True
NEO4661,2025-01-18,77037,14.4,True
NEO4662,2025-03-18,260048,14.4,True
NEO4663,2025-05-25,229944,8.6,True
NEO4664,2025-08-28,36921,9.7,True
NEO4665,2025-05-02,164608,7.8,True
NEO4666,2025-11-18,123512,4.8,True
NEO4667,2025-08-04,66471,8.2,False
NEO4668,2025-06-11,215583,8.4,True
NEO4669,2025-06-12,172000,12.5,False
NEO4670,2025-01-09,204436,4.8,True
NEO4671,2025-10-04,102013,8.7,True
NEO4672,2025-04-01,216976,15.0,True
NEO4673,2025-08-30,195459,6.3,False
NEO4674,2025-11-25,194656,9.9,False
NEO4675,2025-11-02,279706,6.8,True
NEO4676,2025-04-01,41362,9.8,True
NEO4677,2025-07-20,150139,10.7,True
NEO4678,2025-02-13,283937,4.3,False
NEO4679,2025-05-16,149509,5.0,False
NEO4680,2025-10-17,37217,8.7,False
NEO4681,2025-08-09,226541,13.1,False
NEO4682,2025-06-09,174217,8.8,False
NEO4683,2025-11-11,117241,9.8,True
NEO4684,2025-02-04,73238,14.4,False
NEO4685,2025-08-26,62378,3.3,True
NEO4686,2025-01-13,66159,9.7,False
NEO4687,2025-08-07,297879,10.6,False
NEO4688,2025-01-24,138691,8.3,False
NEO4689,2025-05-19,69754,14.8,False
NEO4690,2025-11-25,242237,9.5,False
NEO4691,2025-01-28,51213,6.0,False
NEO4692,2025-02-18,109610,10.4,True
NEO4693,2025-06-30,143954,10.3,False
NEO4694,2025-07-11,234448,5.9,False
NEO4695,2025-10-22,292223,8.9,True
NEO4696,2025-05-05,217840,14.3,True
NEO4697,2025-12-12,134279,13.4,True
NEO4698,2025-02-23,96031,9.9,True
NEO4699,2025-12-06,64865,8.9,True
NEO4700,2025-03-30,48678,14.5,True
NEO4701,2025-08-26,102275,9.8,False
NEO4702,2025-03-10,34665,12.3,False
NEO4703,2025-11-29,262013,11.5,False
NEO4704,2025-10-30,35720,5.7,True
NEO4705,2025-09-20,138499,7.4,True
NEO4706,2025-11-10,124979,5.1,False
NEO4707,2025-04-29,263597,14.1,False
NEO4708,2025-09-30,36398,10.5,False
NEO4709,2025-03-16,128194,14.4,True
NEO4710,2025-08-08,124936,6.7,True
NEO4711,2025-10-25,161655,12.0,True
NEO4712,2025-10-31,131708,9.8,False
NEO4713,2025-01-12,238137,10.9,False
NEO4714,2025-10-23,144543,7.0,False
NEO4715,2025-04-09,125717,14.9,True
NEO4716,2025-10-18,174291,9.9,False
NEO4717,2025-03-31,100266,11.2,True
NEO4718,2025-08-29,109726,12.9,False
NEO4719,2025-03-26,134597,10.3,False
NEO4720,2025-06-17,276658,8.0,True
NEO4721,2025-07-03,55300,15.0,False
NEO4722,2025-09-28,69143,14.2,True
NEO4723,2025-06-10,154281,4.1,True
NEO4724,2025-06-11,202044,14.0,False
NEO4725,2025-06-21,86439,14.4,True
NEO4726,2025-05-08,286109,14.6,True
NEO4727,2025-12-03,193740,5.9,True
NEO4728,2025-03-16,284209,14.6,True
NEO4729,2025-07-20,153605,12.9,False
NEO4730,2025-02-24,153090,6.7,True
NEO4731,2025-06-09,64948,11.1,True
NEO4732,2025-10-02,232630,5.5,True
NEO4733,2025-04-12,296513,8.9,True
NEO4734,2025-08-20,121993,10.8,False
NEO4735,2025-03-07,33731,9.6,True
NEO4736,2025-02-12,62087,11.9,False
NEO4737,2025-04-08,219101,13.8,True
NEO4738,2025-02-25,126785,13.8,True
NEO4739,2025-10-16,93131,5.2,False
NEO4740,2025-12-06,79604,9.3,False
NEO4741,2025-05-10,195876,6.5,True
NEO4742,2025-12-12,92351,10.1,False
NEO4743,2025-01-24,241474,4.8,False
NEO4744,2025-01-29,35522,12.9,True
NEO4745,2025-07-25,292088,9.6,True
NEO4746,2025-04-11,287613,3.9,False
NEO4747,2025-11-04,123784,6.8,True
NEO4748,2025-10-11,81510,13.7,False
NEO4749,2025-02-13,61345,6.8,True
NEO4750,2025-03-07,74324,6.8,False
NEO4751,2025-01-03,214807,8.9,False
NEO4752,2025-05-02,174523,5.2,False
NEO4753,2025-04-15,103667,14.0,False
NEO4754,2025-04-03,107403,12.7,True
NEO4755,2025-01-10,42146,7.0,False
NEO4756,2025-02-17,105836,11.0,True
NEO4757,2025-11-16,45501,13.2,False
NEO4758,2025-05-09,70239,4.4,False
NEO4759,2025-07-12,141410,8.6,False
NEO4760,2025-07-31,148228,6.9,False
NEO4761,2025-01-31,119255,3.8,True
NEO4762,2025-08-27,196901,9.7,False
NEO4763,2025-04-27,223982,7.1,False
NEO4764,2025-03-31,92929,3.9,True
NEO4765,2025-12-15,221817,5.2,True
NEO4766,2025-06-04,223496,14.5,True
NEO4767,2025-01-15,282069,8.5,True
NEO4768,2025-12-09,237261,7.4,False
NEO4769,2025-12-01,212461,5.9,True
NEO4770,2025-09-19,212520,11.6,False
NEO4771,2025-09-03,265918,12.5,False
NEO4772,2025-07-01,294642,4.6,False
NEO4773,2025-09-22,272008,9.8,True
NEO4774,2025-09-30,48637,12.3,False
NEO4775,2025-04-18,243297,4.5,False
NEO4776,2025-12-30,52067,3.6,True
NEO4777,2025-09-14,201321,12.4,False
NEO4778,2025-06-20,168540,9.3,True
NEO4779,2025-09-28,145798,12.4,True
NEO4780,2025-04-10,261933,10.5,False
NEO4781,2025-02-15,287271,5.5,True
NEO4782,2025-11-21,92288,13.3,True
NEO4783,2025-06-28,37570,14.1,True
NEO4784,2025-12-29,289471,4.1,True
NEO4785,2025-06-27,59062,6.4,True
NEO4786,2025-11-12,118427,13.6,False
NEO4787,2025-03-24,201127,6.9,False
NEO4788,2025-12-04,41352,5.7,True
NEO4789,2025-09-05,155554,7.1,True
NEO4790,2025-03-29,97047,13.5,True
NEO4791,2025-03-19,286982,12.5,True
NEO4792,2025-06-14,270536,6.0,False
NEO4793,2025-12-21,140009,12.7,True
NEO4794,2025-11-01,162269,14.2,True
NEO4795,2025-05-31,115357,9.1,False
NEO4796,2025-10-25,38678,13.0,True
NEO4797,2025-08-12,119950,7.5,True
NEO4798,2025-09-16,67986,9.9,False
NEO4799,2025-03-23,137907,14.1,False
NEO4800,2026-01-01,276164,8.6,False
NEO4801,2025-02-03,249916,6.8,False
NEO4802,2025-07-16,157864,13.7,False
NEO4803,2025-08-20,154279,3.3,False
NEO4804,2025-05-18,235139,3.4,True
NEO4805,2025-02-02,81791,8.8,False
NEO4806,2025-12-10,295111,10.6,True
NEO4807,2025-08-18,270324,5.4,False
NEO4808,2025-05-17,180749,6.4,False
NEO4809,2025-03-21,196565,5.0,False
NEO4810,2025-07-26,179170,10.8,False
NEO4811,2025-01-30,224163,12.8,False
NEO4812,2025-02-12,92380,13.5,True
NEO4813,2025-07-20,212318,13.3,True
NEO4814,2025-09-19,118296,14.3,True
NEO4815,2025-06-23,70267,12.7,True
NEO4816,2025-03-14,266604,11.2,False
NEO4817,2025-03-04,186428,4.7,False
NEO4818,2025-02-16,159413,8.2,False
NEO4819,2025-06-14,135367,8.8,False
NEO4820,2025-05-15,218693,4.0,True
NEO4821,2025-11-12,163028,7.5,False
NEO4822,2025-03-07,149005,13.5,False
NEO4823,2025-01-22,138114,7.3,True
NEO4824,2025-11-24,211378,9.4,True
NEO4825,2025-01-18,282669,12.4,False
NEO4826,2025-07-13,193770,9.4,False
NEO4827,2025-02-21,265003,5.0,True
NEO4828,2025-02-16,104909,6.0,False
NEO4829,2025-06-22,49710,11.3,False
NEO4830,2025-07-01,41987,8.3,False
NEO4831,2025-05-20,166168,12.0,True
NEO4832,2025-05-10,40190,6.0,False
NEO4833,2025-10-04,283927,4.3,False
NEO4834,2025-10-01,297490,6.0,False
NEO4835,2025-11-16,166756,8.3,False
NEO4836,2025-05-21,34704,13.8,False
NEO4837,2025-03-19,299643,12.6,False
NEO4838,2025-12-09,144576,12.5,False
NEO4839,2025-04-04,216077,11.1,False
NEO4840,2025-06-20,252652,11.6,True
NEO4841,2025-06-22,251213,12.0,True
NEO4842,2025-12-02,104659,14.7,True
NEO4843,2025-03-29,130899,5.9,True
NEO4844,2025-08-11,281491,7.1,True
NEO4845,2025-03-04,194748,4.4,True
NEO4846,2025-02-07,167421,14.6,False
NEO4847,2025-07-29,155730,6.3,False
NEO4848,2025-09-25,229006,13.6,True
NEO4849,2025-10-19,86015,7.0,True
NEO4850,2025-11-10,110003,11.4,True
NEO4851,2025-01-11,86990,10.3,True
NEO4852,2025-11-11,290292,10.9,False
NEO4853,2025-11-07,212882,14.5,True
NEO4854,2025-09-26,246046,5.6,False
NEO4855,2025-04-01,265738,6.5,True
NEO4856,2025-06-27,153049,3.6,True
NEO4857,2025-10-28,33435,7.6,False
NEO4858,2025-03-28,272987,13.1,True
NEO4859,2025-09-18,93420,7.3,True
NEO4860,2025-11-18,190782,12.2,True
NEO4861,2025-03-20,216222,7.8,True
NEO4862,2025-03-09,153979,5.2,False
NEO4863,2025-01-10,212644,4.3,True
NEO4864,2025-04-22,137326,13.4,True
NEO4865,2025-09-26,41508,10.4,False
NEO4866,2025-02-16,56588,14.2,False
NEO4867,2025-01-16,138452,10.0,False
NEO4868,2025-03-27,173325,10.0,False
NEO4869,2025-10-06,277738,9.6,True
NEO4870,2025-07-04,115916,7.4,True
NEO4871,2025-03-30,85849,8.7,True
NEO4872,2025-04-10,32778,9.0,True
NEO4873,2025-08-12,96144,11.9,False
NEO4874,2025-09-13,286159,8.3,False
NEO4875,2025-09-15,157726,7.1,True
NEO4876,2025-10-23,179623,13.7,True
NEO4877,2025-08-15,138363,13.9,True
NEO4878,2025-09-17,150521,5.8,True
NEO4879,2025-07-21,195146,13.7,False
NEO4880,2025-12-04,197749,14.1,True
NEO4881,2025-11-16,298707,12.8,True
NEO4882,2025-05-29,95670,4.9,True
NEO4883,2025-01-18,230640,14.0,True
NEO4884,2025-05-17,113543,14.4,True
NEO4885,2025-06-08,88416,3.2,False
NEO4886,2025-04-29,260415,3.7,True
NEO4887,2025-09-22,295241,3.6,True
NEO4888,2025-08-06,214321,6.9,False
NEO4889,2025-12-13,198051,9.2,False
NEO4890,2025-05-13,31050,6.0,True
NEO4891,2025-12-07,247554,14.3,False
NEO4892,2025-05-17,249360,9.5,False
NEO4893,2025-06-28,199386,9.8,True
NEO4894,2025-05-31,218993,14.0,True
NEO4895,2025-08-29,265779,9.0,False
NEO4896,2025-02-20,185340,12.1,False
NEO4897,2025-01-04,64569,9.3,True
NEO4898,2025-03-20,207228,6.2,False
NEO4899,2025-11-22,291313,14.9,True
NEO4900,2025-07-17,110020,7.8,False
NEO4901,2025-03-16,154406,11.0,False
NEO4902,2025-12-24,57877,12.1,True
NEO4903,2025-04-11,166332,10.2,True
NEO4904,2025-05-17,139532,13.2,True
NEO4905,2025-03-30,195344,10.0,True
NEO4906,2025-06-23,148768,8.6,True
NEO4907,2025-11-16,254603,8.7,False
NEO4908,2025-12-13,189985,6.2,True
NEO4909,2025-05-11,87201,12.7,True
NEO4910,2025-11-15,183816,14.7,True
NEO4911,2025-04-29,260509,7.5,True
NEO4912,2025-04-09,165305,5.5,True
NEO4913,2025-12-02,232740,13.9,True
NEO4914,2025-04-12,69771,7.2,True
NEO4915,2025-07-22,214712,3.1,False
NEO4916,2025-01-28,224249,13.6,True
NEO4917,2025-06-26,151146,3.7,False
NEO4918,2025-03-20,155009,6.1,False
NEO4919,2025-02-07,213919,9.2,True
NEO4920,2025-04-16,192890,5.9,True
NEO4921,2025-03-12,184851,10.9,False
NEO4922,2025-12-10,228643,13.1,False
NEO4923,2025-02-06,56032,8.1,True
NEO4924,2025-11-27,127419,9.7,True
NEO4925,2025-08-08,246198,10.6,False
NEO4926,2025-12-25,202237,9.6,True
NEO4927,2025-11-01,282221,7.8,False
NEO4928,2025-10-10,176059,3.1,False
NEO4929,2025-06-04,181135,8.1,False
NEO4930,2025-01-10,132037,13.6,True
NEO4931,2025-12-27,79630,13.3,False
NEO4932,2025-01-24,79224,13.6,False
NEO4933,2025-04-17,219764,8.2,False
NEO4934,2025-07-26,218648,11.6,True
NEO4935,2025-07-30,190874,8.3,False
NEO4936,2025-03-19,269402,11.9,True
NEO4937,2025-04-19,246457,4.9,False
NEO4938,2025-11-07,215336,3.3,False
NEO4939,2025-01-23,44789,13.7,True
NEO4940,2025-01-23,232678,14.5,True
NEO4941,2025-03-25,92207,10.3,False
NEO4942,2025-05-01,197107,14.4,True
NEO4943,2025-06-10,293966,5.7,True
NEO4944,2025-01-03,108695,9.1,True
NEO4945,2025-07-02,163688,4.1,True
NEO4946,2025-11-03,31837,14.6,True
NEO4947,2025-02-17,33895,9.4,False
NEO4948,2025-09-26,226103,10.3,False
NEO4949,2025-10-02,245195,8.9,False
NEO4950,2025-01-09,87842,5.8,False
NEO4951,2025-05-21,154088,11.0,False
NEO4952,2025-01-10,191014,6.6,True
NEO4953,2025-11-20,277597,5.4,True
NEO4954,2025-02-04,181001,5.6,True
NEO4955,2025-07-21,40033,12.1,True
NEO4956,2025-07-16,53801,8.3,False
NEO4957,2025-09-25,71961,7.0,True
NEO4958,2025-04-10,207539,14.7,False
NEO4959,2025-11-27,229709,5.3,True
NEO4960,2025-10-20,69190,14.8,False
NEO4961,2025-09-08,109437,3.7,True
NEO4962,2025-12-25,287839,3.6,True
NEO4963,2025-02-27,244848,14.6,True
NEO4964,2025-06-04,168699,7.6,False
NEO4965,2025-03-28,163974,3.8,True
NEO4966,2025-05-23,226727,9.0,False
NEO4967,2025-10-12,287628,4.5,True
NEO4968,2025-10-31,272336,9.7,False
NEO4969,2025-06-02,227021,6.4,False
NEO4970,2025-04-08,65651,7.5,True
NEO4971,2025-04-08,210207,13.8,False
NEO4972,2025-09-06,172108,9.9,False
NEO4973,2025-02-13,93986,14.1,True
NEO4974,2025-08-27,171237,6.7,True
NEO4975,2025-08-27,274180,14.4,False
NEO4976,2025-07-21,214094,7.4,False
NEO4977,2025-12-29,33827,8.4,False
NEO4978,2025-06-28,115681,10.5,True
NEO4979,2025-05-03,197271,8.0,False
NEO4980,2025-03-22,170464,3.5,True
NEO4981,2025-02-09,271232,5.1,False
NEO4982,2025-04-30,111008,7.5,True
NEO4983,2025-09-12,279606,14.7,True
NEO4984,2025-06-22,244032,4.6,True
NEO4985,2025-01-07,100896,9.3,True
NEO4986,2025-05-24,45535,14.5,False
NEO4987,2025-08-22,216667,5.4,True
NEO4988,2025-03-18,141760,4.1,True
NEO4989,2025-04-19,288163,12.3,False
NEO4990,2025-03-26,288889,12.7,False
NEO4991,2025-05-10,44479,9.9,True
NEO4992,2025-03-11,131245,7.5,False
NEO4993,2025-04-01,107912,5.2,False
NEO4994,2025-07-18,235777,14.3,False
NEO4995,2025-05-31,206805,14.5,True
NEO4996,2025-03-31,55106,7.4,False
NEO4997,2025-06-27,148658,3.3,False
NEO4998,2025-10-28,270710,7.7,True
NEO4999,2025-06-09,120749,8.6,False
NEO5000,2025-03-12,181313,9.3,False
